zip,type,primary_city,state
14722,PO BOX,Chautauqua,NY
14723,STANDARD,Cherry Creek,NY
14724,STANDARD,Clymer,NY
14726,STANDARD,Conewango Valley,NY
14727,STANDARD,Cuba,NY
14728,STANDARD,Dewittville,NY
14729,STANDARD,East Otto,NY
14730,PO BOX,East Randolph,NY
14731,STANDARD,Ellicottville,NY
14732,PO BOX,Ellington,NY
14733,STANDARD,Falconer,NY
14735,STANDARD,Fillmore,NY
14736,STANDARD,Findley Lake,NY
14737,STANDARD,Franklinville,NY
14738,STANDARD,Frewsburg,NY
14739,STANDARD,Friendship,NY
14740,STANDARD,Gerry,NY
14741,STANDARD,Great Valley,NY
14742,PO BOX,Greenhurst,NY
14743,STANDARD,Hinsdale,NY
14744,STANDARD,Houghton,NY
14745,PO BOX,Hume,NY
14747,STANDARD,Kennedy,NY
14748,STANDARD,Kill Buck,NY
14750,STANDARD,Lakewood,NY
14751,PO BOX,Leon,NY
14752,PO BOX,Lily Dale,NY
14753,STANDARD,Limestone,NY
14754,STANDARD,Little Genesee,NY
14755,STANDARD,Little Valley,NY
14756,PO BOX,Maple Springs,NY
14757,STANDARD,Mayville,NY
14758,PO BOX,Niobe,NY
14760,STANDARD,Olean,NY
14766,PO BOX,Otto,NY
14767,STANDARD,Panama,NY
14769,STANDARD,Portland,NY
14770,STANDARD,Portville,NY
14772,STANDARD,Randolph,NY
14774,PO BOX,Richburg,NY
14775,STANDARD,Ripley,NY
14777,STANDARD,Rushford,NY
14778,PO BOX,Saint Bonaventure,NY
14779,STANDARD,Salamanca,NY
14781,STANDARD,Sherman,NY
14782,STANDARD,Sinclairville,NY
14783,PO BOX,Steamburg,NY
14784,STANDARD,Stockton,NY
14785,PO BOX,Stow,NY
14786,PO BOX,West Clarksville,NY
14787,STANDARD,Westfield,NY
14788,PO BOX,Westons Mills,NY
14801,STANDARD,Addison,NY
14802,STANDARD,Alfred,NY
14803,STANDARD,Alfred Station,NY
14804,STANDARD,Almond,NY
14805,STANDARD,Alpine,NY
14806,STANDARD,Andover,NY
14807,STANDARD,Arkport,NY
14808,STANDARD,Atlanta,NY
14809,STANDARD,Avoca,NY
14810,STANDARD,Bath,NY
14812,STANDARD,Beaver Dams,NY
14813,STANDARD,Belmont,NY
14814,STANDARD,Big Flats,NY
14815,STANDARD,Bradford,NY
14816,STANDARD,Breesport,NY
14817,STANDARD,Brooktondale,NY
14818,STANDARD,Burdett,NY
14819,STANDARD,Cameron,NY
14820,STANDARD,Cameron Mills,NY
14821,STANDARD,Campbell,NY
14822,STANDARD,Canaseraga,NY
14823,STANDARD,Canisteo,NY
14824,STANDARD,Cayuta,NY
14825,STANDARD,Chemung,NY
14826,STANDARD,Cohocton,NY
14827,PO BOX,Coopers Plains,NY
14830,STANDARD,Corning,NY
14831,UNIQUE,Corning,NY
14836,STANDARD,Dalton,NY
14837,STANDARD,Dundee,NY
14838,STANDARD,Erin,NY
14839,STANDARD,Greenwood,NY
14840,STANDARD,Hammondsport,NY
14841,STANDARD,Hector,NY
14842,STANDARD,Himrod,NY
14843,STANDARD,Hornell,NY
14845,STANDARD,Horseheads,NY
14846,STANDARD,Hunt,NY
14847,STANDARD,Interlaken,NY
14850,STANDARD,Ithaca,NY
14851,PO BOX,Ithaca,NY
14852,PO BOX,Ithaca,NY
14853,STANDARD,Ithaca,NY
14854,PO BOX,Jacksonville,NY
14855,STANDARD,Jasper,NY
14856,PO BOX,Kanona,NY
14857,PO BOX,Lakemont,NY
14858,STANDARD,Lindley,NY
14859,STANDARD,Lockwood,NY
14860,STANDARD,Lodi,NY
14861,STANDARD,Lowman,NY
14863,PO BOX,Mecklenburg,NY
14864,STANDARD,Millport,NY
14865,STANDARD,Montour Falls,NY
14867,STANDARD,Newfield,NY
14869,STANDARD,Odessa,NY
14870,STANDARD,Painted Post,NY
14871,STANDARD,Pine City,NY
14872,STANDARD,Pine Valley,NY
14873,STANDARD,Prattsburgh,NY
14874,STANDARD,Pulteney,NY
14876,PO BOX,Reading Center,NY
14877,STANDARD,Rexville,NY
14878,STANDARD,Rock Stream,NY
14879,STANDARD,Savona,NY
14880,STANDARD,Scio,NY
14881,STANDARD,Slaterville Springs,NY
14882,STANDARD,Lansing,NY
14883,STANDARD,Spencer,NY
14884,STANDARD,Swain,NY
14885,STANDARD,Troupsburg,NY
14886,STANDARD,Trumansburg,NY
14887,PO BOX,Tyrone,NY
14889,STANDARD,Van Etten,NY
14891,STANDARD,Watkins Glen,NY
14892,STANDARD,Waverly,NY
14893,PO BOX,Wayne,NY
14894,STANDARD,Wellsburg,NY
14895,STANDARD,Wellsville,NY
14897,STANDARD,Whitesville,NY
14898,STANDARD,Woodhull,NY
14901,STANDARD,Elmira,NY
14902,PO BOX,Elmira,NY
14903,STANDARD,Elmira,NY
14904,STANDARD,Elmira,NY
14905,STANDARD,Elmira,NY
14925,STANDARD,Elmira,NY
15001,STANDARD,Aliquippa,PA
15003,STANDARD,Ambridge,PA
15004,PO BOX,Atlasburg,PA
15005,STANDARD,Baden,PA
15006,PO BOX,Bairdford,PA
15007,STANDARD,Bakerstown,PA
15009,STANDARD,Beaver,PA
15010,STANDARD,Beaver Falls,PA
15012,STANDARD,Belle Vernon,PA
15014,STANDARD,Brackenridge,PA
15015,STANDARD,Bradfordwoods,PA
15017,STANDARD,Bridgeville,PA
15018,STANDARD,Buena Vista,PA
15019,STANDARD,Bulger,PA
15020,PO BOX,Bunola,PA
15021,STANDARD,Burgettstown,PA
15022,STANDARD,Charleroi,PA
15024,STANDARD,Cheswick,PA
15025,STANDARD,Clairton,PA
15026,STANDARD,Clinton,PA
15027,STANDARD,Conway,PA
15028,PO BOX,Coulters,PA
15030,STANDARD,Creighton,PA
15031,STANDARD,Cuddy,PA
15032,PO BOX,Curtisville,PA
15033,STANDARD,Donora,PA
15034,STANDARD,Dravosburg,PA
15035,STANDARD,East Mc Keesport,PA
15037,STANDARD,Elizabeth,PA
15038,PO BOX,Elrama,PA
15042,STANDARD,Freedom,PA
15043,STANDARD,Georgetown,PA
15044,STANDARD,Gibsonia,PA
15045,STANDARD,Glassport,PA
15046,STANDARD,Crescent,PA
15047,PO BOX,Greenock,PA
15049,STANDARD,Harwick,PA
15050,STANDARD,Hookstown,PA
15051,STANDARD,Indianola,PA
15052,STANDARD,Industry,PA
15053,STANDARD,Joffre,PA
15054,PO BOX,Langeloth,PA
15055,STANDARD,Lawrence,PA
15056,STANDARD,Leetsdale,PA
15057,STANDARD,Mc Donald,PA
15059,STANDARD,Midland,PA
15060,PO BOX,Midway,PA
15061,STANDARD,Monaca,PA
15062,STANDARD,Monessen,PA
15063,STANDARD,Monongahela,PA
15064,STANDARD,Morgan,PA
15065,STANDARD,Natrona Heights,PA
15066,STANDARD,New Brighton,PA
15067,STANDARD,New Eagle,PA
15068,STANDARD,New Kensington,PA
15069,UNIQUE,New Kensington,PA
15071,STANDARD,Oakdale,PA
15072,PO BOX,Pricedale,PA
15074,STANDARD,Rochester,PA
15075,PO BOX,Rural Ridge,PA
15076,STANDARD,Russellton,PA
15077,PO BOX,Shippingport,PA
15078,STANDARD,Slovan,PA
15081,PO BOX,South Heights,PA
15082,PO BOX,Sturgeon,PA
15083,STANDARD,Sutersville,PA
15084,STANDARD,Tarentum,PA
15085,STANDARD,Trafford,PA
15086,STANDARD,Warrendale,PA
15087,PO BOX,Webster,PA
15088,PO BOX,West Elizabeth,PA
15089,STANDARD,West Newton,PA
15090,STANDARD,Wexford,PA
15091,PO BOX,Wildwood,PA
15095,PO BOX,Warrendale,PA
15096,UNIQUE,Warrendale,PA
15101,STANDARD,Allison Park,PA
15102,STANDARD,Bethel Park,PA
15104,STANDARD,Braddock,PA
15106,STANDARD,Carnegie,PA
15108,STANDARD,Coraopolis,PA
15110,STANDARD,Duquesne,PA
15112,STANDARD,East Pittsburgh,PA
15116,STANDARD,Glenshaw,PA
15120,STANDARD,Homestead,PA
15122,STANDARD,West Mifflin,PA
15123,STANDARD,West Mifflin,PA
15126,STANDARD,Imperial,PA
15127,PO BOX,Ingomar,PA
15129,STANDARD,South Park,PA
15131,STANDARD,Mckeesport,PA
15132,STANDARD,Mckeesport,PA
15133,STANDARD,Mckeesport,PA
15134,PO BOX,Mckeesport,PA
15135,STANDARD,Mckeesport,PA
15136,STANDARD,Mc Kees Rocks,PA
15137,STANDARD,North Versailles,PA
15139,STANDARD,Oakmont,PA
15140,STANDARD,Pitcairn,PA
15142,STANDARD,Presto,PA
15143,STANDARD,Sewickley,PA
15144,STANDARD,Springdale,PA
15145,STANDARD,Turtle Creek,PA
15146,STANDARD,Monroeville,PA
15147,STANDARD,Verona,PA
15148,STANDARD,Wilmerding,PA
15201,STANDARD,Pittsburgh,PA
15202,STANDARD,Pittsburgh,PA
15203,STANDARD,Pittsburgh,PA
15204,STANDARD,Pittsburgh,PA
15205,STANDARD,Pittsburgh,PA
15206,STANDARD,Pittsburgh,PA
15207,STANDARD,Pittsburgh,PA
15208,STANDARD,Pittsburgh,PA
15209,STANDARD,Pittsburgh,PA
15210,STANDARD,Pittsburgh,PA
15211,STANDARD,Pittsburgh,PA
15212,STANDARD,Pittsburgh,PA
15213,STANDARD,Pittsburgh,PA
15214,STANDARD,Pittsburgh,PA
15215,STANDARD,Pittsburgh,PA
15216,STANDARD,Pittsburgh,PA
15217,STANDARD,Pittsburgh,PA
15218,STANDARD,Pittsburgh,PA
15219,STANDARD,Pittsburgh,PA
15220,STANDARD,Pittsburgh,PA
15221,STANDARD,Pittsburgh,PA
15222,STANDARD,Pittsburgh,PA
15223,STANDARD,Pittsburgh,PA
15224,STANDARD,Pittsburgh,PA
15225,STANDARD,Pittsburgh,PA
15226,STANDARD,Pittsburgh,PA
15227,STANDARD,Pittsburgh,PA
15228,STANDARD,Pittsburgh,PA
15229,STANDARD,Pittsburgh,PA
15230,PO BOX,Pittsburgh,PA
15231,PO BOX,Pittsburgh,PA
15232,STANDARD,Pittsburgh,PA
15233,STANDARD,Pittsburgh,PA
15234,STANDARD,Pittsburgh,PA
15235,STANDARD,Pittsburgh,PA
15236,STANDARD,Pittsburgh,PA
15237,STANDARD,Pittsburgh,PA
15238,STANDARD,Pittsburgh,PA
15239,STANDARD,Pittsburgh,PA
15240,PO BOX,Pittsburgh,PA
15241,STANDARD,Pittsburgh,PA
15242,PO BOX,Pittsburgh,PA
15243,STANDARD,Pittsburgh,PA
15244,PO BOX,Pittsburgh,PA
15250,PO BOX,Pittsburgh,PA
15251,PO BOX,Pittsburgh,PA
15252,UNIQUE,Pittsburgh,PA
15253,STANDARD,Pittsburgh,PA
15254,UNIQUE,Pittsburgh,PA
15255,UNIQUE,Pittsburgh,PA
15257,UNIQUE,Pittsburgh,PA
15258,UNIQUE,Pittsburgh,PA
15259,UNIQUE,Pittsburgh,PA
15260,STANDARD,Pittsburgh,PA
15261,UNIQUE,Pittsburgh,PA
15262,UNIQUE,Pittsburgh,PA
15263,UNIQUE,Pittsburgh,PA
15264,PO BOX,Pittsburgh,PA
15265,UNIQUE,Pittsburgh,PA
15266,UNIQUE,Pittsburgh,PA
15267,UNIQUE,Pittsburgh,PA
15268,UNIQUE,Pittsburgh,PA
15270,UNIQUE,Pittsburgh,PA
15272,STANDARD,Pittsburgh,PA
15273,STANDARD,Pittsburgh,PA
15274,PO BOX,Pittsburgh,PA
15275,STANDARD,Pittsburgh,PA
15276,STANDARD,Pittsburgh,PA
15277,UNIQUE,Pittsburgh,PA
15278,UNIQUE,Pittsburgh,PA
15279,UNIQUE,Pittsburgh,PA
15281,UNIQUE,Pittsburgh,PA
15282,UNIQUE,Pittsburgh,PA
15283,UNIQUE,Pittsburgh,PA
15285,UNIQUE,Pittsburgh,PA
15286,UNIQUE,Pittsburgh,PA
15288,STANDARD,Pittsburgh,PA
15289,UNIQUE,Pittsburgh,PA
15290,STANDARD,Pittsburgh,PA
15295,STANDARD,Pittsburgh,PA
15301,STANDARD,Washington,PA
15310,STANDARD,Aleppo,PA
15311,STANDARD,Amity,PA
15312,STANDARD,Avella,PA
15313,PO BOX,Beallsville,PA
15314,STANDARD,Bentleyville,PA
15315,PO BOX,Bobtown,PA
15316,STANDARD,Brave,PA
15317,STANDARD,Canonsburg,PA
15320,STANDARD,Carmichaels,PA
15321,STANDARD,Cecil,PA
15322,STANDARD,Clarksville,PA
15323,STANDARD,Claysville,PA
15324,PO BOX,Cokeburg,PA
15325,PO BOX,Crucible,PA
15327,STANDARD,Dilliner,PA
15329,STANDARD,Prosperity,PA
15330,STANDARD,Eighty Four,PA
15331,PO BOX,Ellsworth,PA
15332,STANDARD,Finleyville,PA
15333,STANDARD,Fredericktown,PA
15334,STANDARD,Garards Fort,PA
15336,PO BOX,Gastonville,PA
15337,STANDARD,Graysville,PA
15338,STANDARD,Greensboro,PA
15339,PO BOX,Hendersonville,PA
15340,STANDARD,Hickory,PA
15341,STANDARD,Holbrook,PA
15342,STANDARD,Houston,PA
15344,STANDARD,Jefferson,PA
15345,STANDARD,Marianna,PA
15346,PO BOX,Mather,PA
15347,PO BOX,Meadow Lands,PA
15348,PO BOX,Millsboro,PA
15349,STANDARD,Mount Morris,PA
15350,PO BOX,Muse,PA
15351,PO BOX,Nemacolin,PA
15352,STANDARD,New Freeport,PA
15353,PO BOX,Nineveh,PA
15357,STANDARD,Rices Landing,PA
15358,PO BOX,Richeyville,PA
15359,STANDARD,Rogersville,PA
15360,STANDARD,Scenery Hill,PA
15361,PO BOX,Southview,PA
15362,STANDARD,Spraggs,PA
15363,STANDARD,Strabane,PA
15364,STANDARD,Sycamore,PA
15365,PO BOX,Taylorstown,PA
15366,PO BOX,Van Voorhis,PA
15367,STANDARD,Venetia,PA
15368,PO BOX,Vestaburg,PA
15370,STANDARD,Waynesburg,PA
15376,STANDARD,West Alexander,PA
15377,STANDARD,West Finley,PA
15378,PO BOX,Westland,PA
15379,PO BOX,West Middletown,PA
15380,STANDARD,Wind Ridge,PA
15401,STANDARD,Uniontown,PA
15410,STANDARD,Adah,PA
15411,STANDARD,Addison,PA
15412,PO BOX,Allenport,PA
15413,STANDARD,Allison,PA
15415,PO BOX,Brier Hill,PA
15416,PO BOX,Brownfield,PA
15417,STANDARD,Brownsville,PA
15419,STANDARD,California,PA
15420,PO BOX,Cardale,PA
15421,PO BOX,Chalk Hill,PA
15422,PO BOX,Chestnut Ridge,PA
15423,STANDARD,Coal Center,PA
15424,STANDARD,Confluence,PA
15425,STANDARD,Connellsville,PA
15427,STANDARD,Daisytown,PA
15428,STANDARD,Dawson,PA
15429,PO BOX,Denbo,PA
15430,PO BOX,Dickerson Run,PA
15431,STANDARD,Dunbar,PA
15432,PO BOX,Dunlevy,PA
15433,STANDARD,East Millsboro,PA
15434,PO BOX,Elco,PA
15435,PO BOX,Fairbank,PA
15436,STANDARD,Fairchance,PA
15437,STANDARD,Farmington,PA
15438,STANDARD,Fayette City,PA
15439,PO BOX,Gans,PA
15440,STANDARD,Gibbon Glade,PA
15442,STANDARD,Grindstone,PA
15443,PO BOX,Hibbs,PA
15444,STANDARD,Hiller,PA
15445,STANDARD,Hopwood,PA
15446,STANDARD,Indian Head,PA
15447,PO BOX,Isabella,PA
15448,PO BOX,Jacobs Creek,PA
15449,PO BOX,Keisterville,PA
15450,STANDARD,La Belle,PA
15451,STANDARD,Lake Lynn,PA
15454,PO BOX,Leckrone,PA
15455,PO BOX,Leisenring,PA
15456,STANDARD,Lemont Furnace,PA
15458,STANDARD,Mc Clellandtown,PA
15459,STANDARD,Markleysburg,PA
15460,PO BOX,Martin,PA
15461,STANDARD,Masontown,PA
15462,STANDARD,Melcroft,PA
15463,PO BOX,Merrittstown,PA
15464,STANDARD,Mill Run,PA
15465,PO BOX,Mount Braddock,PA
15466,PO BOX,Newell,PA
15467,PO BOX,New Geneva,PA
15468,STANDARD,New Salem,PA
15469,STANDARD,Normalville,PA
15470,STANDARD,Ohiopyle,PA
15472,PO BOX,Oliver,PA
15473,STANDARD,Perryopolis,PA
15474,STANDARD,Point Marion,PA
15475,PO BOX,Republic,PA
15476,PO BOX,Ronco,PA
15477,PO BOX,Roscoe,PA
15478,STANDARD,Smithfield,PA
15479,STANDARD,Smithton,PA
15480,STANDARD,Smock,PA
15482,PO BOX,Star Junction,PA
15483,PO BOX,Stockdale,PA
15484,PO BOX,Uledi,PA
15485,PO BOX,Ursina,PA
15486,STANDARD,Vanderbilt,PA
15488,STANDARD,Waltersburg,PA
15489,PO BOX,West Leisenring,PA
15490,STANDARD,White,PA
15492,PO BOX,Wickhaven,PA
15501,STANDARD,Somerset,PA
15502,PO BOX,Hidden Valley,PA
15510,UNIQUE,Somerset,PA
15520,PO BOX,Acosta,PA
15521,STANDARD,Alum Bank,PA
15522,STANDARD,Bedford,PA
15530,STANDARD,Berlin,PA
15531,STANDARD,Boswell,PA
15532,PO BOX,Boynton,PA
15533,STANDARD,Breezewood,PA
15534,STANDARD,Buffalo Mills,PA
15535,STANDARD,Clearville,PA
15536,STANDARD,Crystal Spring,PA
15537,STANDARD,Everett,PA
15538,STANDARD,Fairhope,PA
15539,STANDARD,Fishertown,PA
15540,STANDARD,Fort Hill,PA
15541,STANDARD,Friedens,PA
15542,STANDARD,Garrett,PA
15544,PO BOX,Gray,PA
15545,STANDARD,Hyndman,PA
15546,STANDARD,Jenners,PA
15547,PO BOX,Jennerstown,PA
15548,STANDARD,Kantner,PA
15549,PO BOX,Listie,PA
15550,STANDARD,Manns Choice,PA
15551,STANDARD,Markleton,PA
15552,STANDARD,Meyersdale,PA
15553,PO BOX,New Baltimore,PA
15554,STANDARD,New Paris,PA
15555,PO BOX,Quecreek,PA
15557,STANDARD,Rockwood,PA
15558,STANDARD,Salisbury,PA
15559,STANDARD,Schellsburg,PA
15560,PO BOX,Shanksville,PA
15561,PO BOX,Sipesville,PA
15562,STANDARD,Springs,PA
15563,STANDARD,Stoystown,PA
15564,STANDARD,Wellersburg,PA
15565,STANDARD,West Salisbury,PA
15601,STANDARD,Greensburg,PA
15605,UNIQUE,Greensburg,PA
15606,UNIQUE,Greensburg,PA
15610,STANDARD,Acme,PA
15611,STANDARD,Adamsburg,PA
15612,STANDARD,Alverton,PA
15613,STANDARD,Apollo,PA
15615,STANDARD,Ardara,PA
15616,PO BOX,Armbrust,PA
15617,PO BOX,Arona,PA
15618,STANDARD,Avonmore,PA
15619,PO BOX,Bovard,PA
15620,STANDARD,Bradenville,PA
15621,PO BOX,Calumet,PA
15622,STANDARD,Champion,PA
15623,STANDARD,Claridge,PA
15624,PO BOX,Crabtree,PA
15625,PO BOX,Darragh,PA
15626,STANDARD,Delmont,PA
15627,STANDARD,Derry,PA
15628,STANDARD,Donegal,PA
15629,PO BOX,East Vandergrift,PA
15631,PO BOX,Everson,PA
15632,STANDARD,Export,PA
15633,PO BOX,Forbes Road,PA
15634,STANDARD,Grapeville,PA
15635,PO BOX,Hannastown,PA
15636,STANDARD,Harrison City,PA
15637,STANDARD,Herminie,PA
15638,PO BOX,Hostetter,PA
15639,STANDARD,Hunker,PA
15640,PO BOX,Hutchinson,PA
15641,STANDARD,Hyde Park,PA
15642,STANDARD,Irwin,PA
15644,STANDARD,Jeannette,PA
15646,STANDARD,Jones Mills,PA
15647,STANDARD,Larimer,PA
15650,STANDARD,Latrobe,PA
15655,STANDARD,Laughlintown,PA
15656,STANDARD,Leechburg,PA
15658,STANDARD,Ligonier,PA
15660,PO BOX,Lowber,PA
15661,STANDARD,Loyalhanna,PA
15662,PO BOX,Luxor,PA
15663,PO BOX,Madison,PA
15664,PO BOX,Mammoth,PA
15665,STANDARD,Manor,PA
15666,STANDARD,Mount Pleasant,PA
15668,STANDARD,Murrysville,PA
15670,STANDARD,New Alexandria,PA
15671,STANDARD,New Derry,PA
15672,STANDARD,New Stanton,PA
15673,PO BOX,North Apollo,PA
15674,PO BOX,Norvelt,PA
15675,STANDARD,Penn,PA
15676,PO BOX,Pleasant Unity,PA
15677,STANDARD,Rector,PA
15678,STANDARD,Rillton,PA
15679,STANDARD,Ruffs Dale,PA
15680,PO BOX,Salina,PA
15681,STANDARD,Saltsburg,PA
15682,PO BOX,Schenley,PA
15683,STANDARD,Scottdale,PA
15684,STANDARD,Slickville,PA
15685,PO BOX,Southwest,PA
15686,STANDARD,Spring Church,PA
15687,STANDARD,Stahlstown,PA
15688,STANDARD,Tarrs,PA
15689,PO BOX,United,PA
15690,STANDARD,Vandergrift,PA
15691,PO BOX,Wendel,PA
15692,STANDARD,Westmoreland City,PA
15693,PO BOX,Whitney,PA
15695,PO BOX,Wyano,PA
15696,PO BOX,Youngstown,PA
15697,STANDARD,Youngwood,PA
15698,STANDARD,Yukon,PA
15701,STANDARD,Indiana,PA
15705,UNIQUE,Indiana,PA
15710,PO BOX,Alverda,PA
15711,STANDARD,Anita,PA
15712,PO BOX,Arcadia,PA
15713,STANDARD,Aultman,PA
15714,STANDARD,Northern Cambria,PA
15715,PO BOX,Big Run,PA
15716,PO BOX,Black Lick,PA
15717,STANDARD,Blairsville,PA
15720,PO BOX,Brush Valley,PA
15721,PO BOX,Burnside,PA
15722,STANDARD,Carrolltown,PA
15723,PO BOX,Chambersville,PA
15724,STANDARD,Cherry Tree,PA
15725,STANDARD,Clarksburg,PA
15727,PO BOX,Clune,PA
15728,STANDARD,Clymer,PA
15729,STANDARD,Commodore,PA
15730,STANDARD,Coolspring,PA
15731,PO BOX,Coral,PA
15732,STANDARD,Creekside,PA
15733,PO BOX,De Lancey,PA
15734,PO BOX,Dixonville,PA
15736,PO BOX,Elderton,PA
15737,PO BOX,Elmora,PA
15738,PO BOX,Emeigh,PA
15739,PO BOX,Ernest,PA
15740,STANDARD,Frostburg,PA
15741,PO BOX,Gipsy,PA
15742,STANDARD,Glen Campbell,PA
15744,STANDARD,Hamilton,PA
15745,PO BOX,Heilwood,PA
15746,PO BOX,Hillsdale,PA
15747,STANDARD,Home,PA
15748,STANDARD,Homer City,PA
15750,STANDARD,Josephine,PA
15752,PO BOX,Kent,PA
15753,STANDARD,La Jose,PA
15754,PO BOX,Lucernemines,PA
15756,PO BOX,Mc Intyre,PA
15757,STANDARD,Mahaffey,PA
15758,STANDARD,Marchand,PA
15759,STANDARD,Marion Center,PA
15760,STANDARD,Marsteller,PA
15761,STANDARD,Mentcle,PA
15762,STANDARD,Nicktown,PA
15763,STANDARD,Northpoint,PA
15764,STANDARD,Oliveburg,PA
15765,STANDARD,Penn Run,PA
15767,STANDARD,Punxsutawney,PA
15770,STANDARD,Ringgold,PA
15771,STANDARD,Rochester Mills,PA
15772,STANDARD,Rossiter,PA
15773,STANDARD,Saint Benedict,PA
15774,STANDARD,Shelocta,PA
15775,STANDARD,Spangler,PA
15776,STANDARD,Sprankle Mills,PA
15777,STANDARD,Starford,PA
15778,STANDARD,Timblin,PA
15779,PO BOX,Torrance,PA
15780,STANDARD,Valier,PA
15781,PO BOX,Walston,PA
15783,PO BOX,West Lebanon,PA
15784,STANDARD,Worthville,PA
15801,STANDARD,Du Bois,PA
15821,STANDARD,Benezett,PA
15822,STANDARD,Brandy Camp,PA
15823,STANDARD,Brockport,PA
15824,STANDARD,Brockway,PA
15825,STANDARD,Brookville,PA
15827,STANDARD,Byrnedale,PA
15828,STANDARD,Clarington,PA
15829,STANDARD,Corsica,PA
15831,PO BOX,Dagus Mines,PA
15832,STANDARD,Driftwood,PA
15834,STANDARD,Emporium,PA
15840,STANDARD,Falls Creek,PA
15841,PO BOX,Force,PA
15845,STANDARD,Johnsonburg,PA
15846,STANDARD,Kersey,PA
15847,PO BOX,Knox Dale,PA
15848,STANDARD,Luthersburg,PA
15849,STANDARD,Penfield,PA
15851,STANDARD,Reynoldsville,PA
15853,STANDARD,Ridgway,PA
15856,STANDARD,Rockton,PA
15857,STANDARD,Saint Marys,PA
15860,STANDARD,Sigel,PA
15861,STANDARD,Sinnamahoning,PA
15863,PO BOX,Stump Creek,PA
15864,STANDARD,Summerville,PA
15865,STANDARD,Sykesville,PA
15866,STANDARD,Troutville,PA
15868,STANDARD,Weedville,PA
15870,STANDARD,Wilcox,PA
15901,STANDARD,Johnstown,PA
15902,STANDARD,Johnstown,PA
15904,STANDARD,Johnstown,PA
15905,STANDARD,Johnstown,PA
15906,STANDARD,Johnstown,PA
15907,PO BOX,Johnstown,PA
15909,STANDARD,Johnstown,PA
15915,STANDARD,Johnstown,PA
15920,STANDARD,Armagh,PA
15921,PO BOX,Beaverdale,PA
15922,PO BOX,Belsano,PA
15923,STANDARD,Bolivar,PA
15924,STANDARD,Cairnbrook,PA
15925,PO BOX,Cassandra,PA
15926,STANDARD,Central City,PA
15927,STANDARD,Colver,PA
15928,STANDARD,Davidsville,PA
15929,PO BOX,Dilltown,PA
15930,PO BOX,Dunlo,PA
15931,STANDARD,Ebensburg,PA
15934,PO BOX,Elton,PA
15935,STANDARD,Hollsopple,PA
15936,STANDARD,Hooversville,PA
15937,PO BOX,Jerome,PA
15938,STANDARD,Lilly,PA
15940,STANDARD,Loretto,PA
15942,STANDARD,Mineral Point,PA
15943,STANDARD,Nanty Glo,PA
15944,STANDARD,New Florence,PA
15945,STANDARD,Parkhill,PA
15946,STANDARD,Portage,PA
15948,PO BOX,Revloc,PA
15949,STANDARD,Robinson,PA
15951,PO BOX,Saint Michael,PA
15952,STANDARD,Salix,PA
15953,STANDARD,Seanor,PA
15954,STANDARD,Seward,PA
15955,STANDARD,Sidman,PA
15956,STANDARD,South Fork,PA
15957,STANDARD,Strongstown,PA
15958,STANDARD,Summerhill,PA
15959,PO BOX,Tire Hill,PA
15960,PO BOX,Twin Rocks,PA
15961,STANDARD,Vintondale,PA
15962,PO BOX,Wilmore,PA
15963,STANDARD,Windber,PA
16001,STANDARD,Butler,PA
16002,STANDARD,Butler,PA
16003,PO BOX,Butler,PA
16016,UNIQUE,Boyers,PA
16017,UNIQUE,Boyers,PA
16018,UNIQUE,Boyers,PA
16020,STANDARD,Boyers,PA
16021,STANDARD,Branchton,PA
16022,PO BOX,Bruin,PA
16023,STANDARD,Cabot,PA
16024,PO BOX,Callery,PA
16025,STANDARD,Chicora,PA
16027,PO BOX,Connoquenessing,PA
16028,STANDARD,East Brady,PA
16029,PO BOX,East Butler,PA
16030,PO BOX,Eau Claire,PA
16033,STANDARD,Evans City,PA
16034,STANDARD,Fenelton,PA
16035,PO BOX,Forestville,PA
16036,PO BOX,Foxburg,PA
16037,STANDARD,Harmony,PA
16038,STANDARD,Harrisville,PA
16039,PO BOX,Herman,PA
16040,STANDARD,Hilliards,PA
16041,STANDARD,Karns City,PA
16045,STANDARD,Lyndora,PA
16046,STANDARD,Mars,PA
16048,PO BOX,North Washington,PA
16049,STANDARD,Parker,PA
16050,STANDARD,Petrolia,PA
16051,STANDARD,Portersville,PA
16052,STANDARD,Prospect,PA
16053,STANDARD,Renfrew,PA
16054,PO BOX,Saint Petersburg,PA
16055,STANDARD,Sarver,PA
16056,STANDARD,Saxonburg,PA
16057,STANDARD,Slippery Rock,PA
16058,PO BOX,Turkey City,PA
16059,STANDARD,Valencia,PA
16061,STANDARD,West Sunbury,PA
16063,STANDARD,Zelienople,PA
16066,STANDARD,Cranberry Twp,PA
16101,STANDARD,New Castle,PA
16102,STANDARD,New Castle,PA
16103,PO BOX,New Castle,PA
16105,STANDARD,New Castle,PA
16107,PO BOX,New Castle,PA
16108,STANDARD,New Castle,PA
16110,STANDARD,Adamsville,PA
16111,STANDARD,Atlantic,PA
16112,STANDARD,Bessemer,PA
16113,PO BOX,Clark,PA
16114,STANDARD,Clarks Mills,PA
16115,STANDARD,Darlington,PA
16116,STANDARD,Edinburg,PA
16117,STANDARD,Ellwood City,PA
16120,STANDARD,Enon Valley,PA
16121,STANDARD,Farrell,PA
16123,STANDARD,Fombell,PA
16124,STANDARD,Fredonia,PA
